pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
yeaA.981	CDS	yeaA	BSU_06290	Sporulation proteins/ other, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.59	0.0039541040922963
S578.2390	S_feature	S578	new_1670054_1671124_c	na	0.59	0.0437713444830245
yvlB_yvlA.5308	intergenic_UTR	yvlB_yvlA	BSU_35120	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.59	0.0193168071163359
ilvC.4279	CDS	ilvC	BSU_28290	Biosynthesis/ acquisition of branched-chain amino acids, Phosphorylation on an Arg residue, Phosphorylation on a Ser residue	-0.58	0.0377624317993149
lctP.486	CDS	lctP	BSU_03060	Overflow metabolism, Membrane proteins, Transporter for organic acids	-0.57	0.0274426815714712
pdhA.2180	CDS	pdhA	BSU_14580	TCA cycle	-0.57	0.0466856870449985
dprA.2418	CDS	dprA	BSU_16110	DNA repair/ recombination, Genetic competence, Genetic competence, Other proteins	0.57	0.0478860142397612
acsA.4503	CDS	acsA	BSU_29680	Utilization of organic acids, Utilization of fatty acids	-0.57	0.0447358445214912
yjcG.1767	CDS	yjcG	BSU_11850	Poorly characterized/ putative enzymes, Nucleotide metabolism/ other	-0.57	0.0128168771659644
yceF.465	CDS	yceF	BSU_02920	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Manganese	-0.56	0.0193168071163359
yphF.3445	CDS	yphF	BSU_22810	Proteins of unknown function	0.56	0.0315086087911322
mntR.3690	CDS	mntR	BSU_24520	Transcription factors/ other, Manganese	0.56	0.0182819774930106
speE.5670	CDS	speE	BSU_37500	Metabolism of polyamines	0.56	0.0345899585529196
yhcJ.1363	CDS	yhcJ	BSU_09110	Membrane proteins, Unknown ABC transporters	0.56	0.0176666205724944
znuA_znuC.455	intergenic_UTR	znuA_znuC	BSU_02850	Membrane proteins, Uptake of ions, Zinc	0.55	0.0465753496370415
ppsB.2765	CDS	ppsB	BSU_18330	Biosynthesis of antibacterial compounds, Biosynthesis of antibacterial compounds	-0.55	0.0233731064467715
cypB.4083	CDS	cypB	BSU_27160	Electron transport/ other, Lipid metabolism/ other, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.55	0.0050937961037852
cheA.2466	CDS	cheA	BSU_16430	Protein kinases, Two-component sensor kinase, Membrane proteins, Phosphorylation on a His residue, Soluble signalling proteins, Other proteins required for efficient pellicle biofilm formation, Swarming	-0.54	0.0454651611525665
S506.2079	S_feature	S506	new_1461473_1462812_c	na	0.54	0.0101270972768861
fliR.2459	CDS	fliR	BSU_16370	Protein secretion, Flagellar proteins, Membrane proteins, Swarming	-0.54	0.0333684522973781
adeC.2170	CDS	adeC	BSU_14520	Utilization of nucleotides	0.54	0.0149543069459937
yceE_yceF.464	intergenic_UTR	yceE_yceF	BSU_02910	General stress proteins (controlled by SigB), Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against toxic metals/ based on similarity, Phosphorylation on an Arg residue	-0.54	0.0445609048431823
yobJ.2871	putative_sRNA	yobJ	BSU_18980	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.54	0.0447358445214912
dppB.1935	CDS	dppB	BSU_12930	Utilization of peptides, Membrane proteins, Uptake of peptides	0.53	0.0149702615813476
yobJ.2870	CDS	yobJ	BSU_18980	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.53	0.0220957045728024
yvlB.5307	CDS	yvlB	BSU_35120	Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.53	0.0377624317993149
radA.151	CDS	radA	BSU_00870	Metabolism of signalling nucleotides, DNA repair/ recombination, General stress proteins (controlled by SigB), Heat shock proteins, Other proteins	-0.52	0.0144858577074934
mntR.3691	putative_sRNA	mntR	BSU_24520	Transcription factors/ other, Manganese	0.52	0.0404206573171441
rsbRD.3725	CDS	rsbRD	BSU_24760	Control of sigma factors, General stress proteins (controlled by SigB), Phosphorylation on a Thr residue	0.52	0.0191299429541425
nfeDA.3822	CDS	nfeDA	BSU_25390	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against toxins/ antibiotics, Membrane proteins	-0.51	0.0055523172051073
fliI.2438	CDS	fliI	BSU_16240	Flagellar proteins, Swarming	-0.51	0.0122156152616802
ppaX.5281	CDS	ppaX	BSU_34970	Poorly characterized/ putative enzymes	-0.51	0.0454418458810285
flgE.2447	CDS	flgE	BSU_16290	Flagellar proteins, Membrane proteins, Secreted proteins, Other proteins required for efficient pellicle biofilm formation, Swarming	-0.5	0.0339621400731683
gcvT.3698	CDS	gcvT	BSU_24570	Utilization of threonine/ glycine	-0.49	0.0454418458810285
spo0M.1309	CDS	spo0M	BSU_08760	Sporulation/ other, Cell envelope stress proteins (controlled by SigM, V, W, X, Y)	-0.49	0.0128168771659644
ydbS.718	CDS	ydbS	BSU_04590	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Resistance against toxins/ antibiotics, Membrane proteins	-0.49	0.0332134385612256
yteJ.4473	CDS	yteJ	BSU_29520	Cell envelope stress proteins (controlled by SigM, V, W, X, Y), Membrane proteins, Resistance against toxins/ antibiotics	-0.49	0.0332134385612256
fliH.2437	CDS	fliH	BSU_16230	Flagellar proteins, Swarming	-0.48	0.0327801482128426
flgD.2445	CDS	flgD	BSU_16280	Flagellar proteins, Swarming	-0.48	0.033570416288971
S1300_S1301.5132	sRNA_inter_intragenic	S1300_S1301	new_3481382_3481622_c	na	-0.48	0.0361659190436784
yyaK.6167	CDS	yyaK	BSU_40830	Membrane proteins, Proteins of unknown function	0.48	0.0275758485962458
pgk_gapA.5131	intergenic_UTR	pgk_gapA	BSU_33930	Glycolysis, Gluconeogenesis, Universally conserved proteins, Substrate-level phosphorylation, Phosphorylation on a Ser residue, Phosphorylation on a Thr residue, Newly identified competence genes	-0.46	0.0399566236723778
rnpA.6206	CDS	rnpA	BSU_41050	tRNA modification and maturation, Essential genes, Endoribonucleases	0.46	0.0466856870449985
spbC.5106	CDS	spbC	BSU_33770	Toxins, antitoxins and immunity against toxins, Toxins, antitoxins and immunity/ Additional genes	0.45	0.04425508653354
fliK.2444	CDS	fliK	BSU_16270	Flagellar proteins, Swarming	-0.45	0.0413378890616378
spoIIP.3845	CDS	spoIIP	BSU_25530	Cell wall/ other, Sporulation proteins/ other, Membrane proteins, Efp-dependent proteins	6.35	na
ydfR.861	CDS	ydfR	BSU_05530	Sporulation proteins/ other, Membrane proteins	5.91	na
ldeG.2752	CDS	ldeG	BSU_18230	Utilization of branched-chain amino acids, Sporulation proteins/ other	5.71	na
ynzL.2722	CDS	ynzL	BSU_18019	Newly identified sporulation proteins (based on transcription profiling)	5.69	na
ssuB.1320	CDS	ssuB	BSU_08830	Sulfur metabolism, Membrane proteins, Uptake of ions, sulfur metabolism/ general	-5.65	na
spsD.5721	CDS	spsD	BSU_37880	Sporulation proteins/ other, Biosynthesis of legionaminic acid (for spore crust))	5.57	na
yjzJ.1863	CDS	yjzJ	BSU_12519	PBSX prophage	5.45	na
S96.408	sRNA_independent	S96	new_278308_278376	na	5.43	na
S885.3524	S_feature	S885	new_2433788_2434859	na	5.4	na
S194.860	S_feature	S194	new_600145_600228_c	na	5.38	na
S538.2212	S_feature	S538	new_1549384_1549464	na	5.37	na
cotG.5453	CDS	cotG	BSU_36070	Phosphorylation on a Ser residue, Phosphorylation on a Thr residue, Class V	5.33	na
YP_009514005.5454	CDS	YP_009514005	na	na	5.33	na
spoVAB.3537	CDS	spoVAB	BSU_23430	Sporulation proteins/ other, Membrane proteins	-5.24	na
S99.421	S_feature	S99	new_285988_286047	na	5.12	na
fbpC.3326	CDS	fbpC	BSU_22036	Acquisition of iron / Other, Acquisition of iron / Other	5.08	na
ymaG.2596	CDS	ymaG	BSU_17310	Class V	5.07	na
yqzG.3712	CDS	yqzG	BSU_24650	Sporulation proteins/ other	5.06	na
ydcS.770	CDS	ydcS	BSU_04880	ICEBs1, Proteins of unknown function	5.0	na
surC.3834	transcript	surC	BSU_misc_RNA_79	Small RNAs with unknown functions	4.97	na
YP_009514009.5555	CDS	YP_009514009	na	na	4.94	na
ydzR.859	CDS	ydzR	BSU_05529	Proteins of unknown function, Newly identified sporulation proteins (based on transcription profiling)	4.94	na
conD.775	CDS	conD	BSU_04930	ICEBs1, Membrane proteins	4.9	na
S447.1821	S_feature	S447	new_1291003_1291419_c	na	4.84	na
ypzD.3528	CDS	ypzD	BSU_23350	Newly identified sporulation proteins (based on transcription profiling)	4.8	na
yxeD.5978	CDS	yxeD	BSU_39590	Sporulation proteins/ other	4.77	na
S1177.4658	S_feature	S1177	new_3153832_3153982_c	na	4.74	na
S128.582	S_feature	S128	new_417763_418267_c	na	4.71	na
S94.395	S_feature	S94	new_267772_267889	na	-4.69	na
S1386.5450	S_feature	S1386	new_3715928_3716008_c	na	-4.65	na
S1397.5485	S_feature	S1397	new_3733968_3734142_c	na	4.64	na
S521.2141	S_feature	S521	new_1499752_1499838	na	4.63	na
ykzH.1950	CDS	ykzH	BSU_13050	Newly identified sporulation proteins (based on transcription profiling)	4.63	na
pghB_xpdC.1858	intergenic_UTR	pghB_xpdC	BSU_12480	PBSX prophage, Capsule biosynthesis and degradation	4.61	na
rhgH.1079	CDS	rhgH	BSU_07000	Utilization of pectin	4.56	na
S751.2955	S_feature	S751	new_2123802_2124020	na	4.55	na
cgeC.2996	CDS	cgeC	BSU_19770	Not yet assigned	4.54	na
S79.327	sRNA_independent	S79	new_220105_220278	na	4.54	na
S654.2683	S_feature	S654	new_1915122_1915220	na	4.5	na
xkzA_xkdV.1904	intergenic_UTR	xkzA_xkdV	BSU_12749	PBSX prophage	-4.5	na
yosI.3047	CDS	yosI	BSU_20110	SP-beta prophage	4.47	na
yqbT.3913	CDS	yqbT	BSU_25980	Skin element	-4.28	na
fadA_fadN.4971	intergenic_UTR	fadA_fadN	BSU_32830	Utilization of fatty acids	4.24	na
scoA.5883	CDS	scoA	BSU_38990	Utilization of fatty acids, Sporulation proteins/ other	4.21	na
lgeHB.2753	CDS	lgeHB	BSU_18239	Utilization of branched-chain amino acids, Sporulation proteins/ other	4.18	na
yqbP.3917	CDS	yqbP	BSU_26020	Skin element	4.12	na
Novel_transcript.3954	Novel_transcript	Novel_transcript	na	na	4.12	na
YP_009513961.2758	CDS	YP_009513961	na	na	4.09	na
yojB.2957	CDS	yojB	BSU_19510	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	4.08	na
ynzE.2757	CDS	ynzE	BSU_18270	Newly identified sporulation proteins (based on transcription profiling)	4.08	na
S483.2011	S_feature	S483	new_1417493_1417560	na	4.08	na
S501.2061	S_feature	S501	new_1447893_1448237_c	na	4.07	na
rhgX.1085	CDS	rhgX	BSU_07060	Utilization of pectin	4.01	na
yosJ.3046	CDS	yosJ	BSU_20100	SP-beta prophage	3.99	na
yisN.1600	CDS	yisN	BSU_10780	Newly identified sporulation proteins (based on transcription profiling)	3.96	na
acoA.1220	CDS	acoA	BSU_08060	Utilization of acetoin	3.95	na
rhgT.1081	CDS	rhgT	BSU_07020	Utilization of pectin	-3.87	na
S619.2589	sRNA_independent	S619	new_1863194_1863382	na	3.86	na
S262.1158	S_feature	S262	new_834310_834382	na	3.85	na
BSU_23349.3527	pseudogene	BSU_23349	BSU_23349	na	3.82	na
S111.498	sRNA_independent	S111	new_339807_339955_c	na	3.76	na
S750.2945	S_feature	S750	new_2119268_2119353	na	3.75	na
Novel_transcript.2068	Novel_transcript	Novel_transcript	na	na	3.73	na
S841.3362	S_feature	S841	new_2337997_2338147	na	3.71	na
Novel_transcript.1126	Novel_transcript	Novel_transcript	na	na	3.65	na
S805.3225	S_feature	S805	new_2262268_2262436	na	3.65	na
YP_009513959.2666	CDS	YP_009513959	na	na	3.65	na
S452.1838	S_feature	S452	new_1303355_1303422	na	-3.65	na
S309.1319	sRNA_independent	S309	new_961009_961338	na	-3.65	na
glcU.614	CDS	glcU	BSU_03920	Sporulation proteins/ other, Membrane proteins, Carbohydrate transporter	-3.65	na
YP_009514002.4924	CDS	YP_009514002	na	na	-3.65	na
yqzN.3927	CDS	yqzN	BSU_26089	Skin element	-3.55	na
sspM.3368	CDS	sspM	BSU_22290	Small acid-soluble spore proteins	3.52	na
S422.1752	S_feature	S422	new_1252061_1252565_c	na	3.45	na
yozX.2855	CDS	yozX	BSU_18899	Proteins of unknown function	3.43	na
uxuB.1842	CDS	uxuB	BSU_12350	Utilization of hexuronate, Sporulation proteins/ other	3.42	na
YP_009513967.3015	CDS	YP_009513967	na	na	3.42	na
ygzC.1311	CDS	ygzC	BSU_08779	Newly identified sporulation proteins (based on transcription profiling)	3.38	na
sspN.2723	CDS	sspN	BSU_18020	Small acid-soluble spore proteins	3.37	na
S898.3574	S_feature	S898	new_2464120_2464226_c	na	3.33	na
gmuB.897	CDS	gmuB	BSU_05810	Utilization of glucomannan, Sugar specific PTS proteins, Phosphorylation on a Cys residue	3.28	na
S769.3044	S_feature	S769	new_2166326_2166412_c	na	-3.28	na
Novel_transcript.2153	Novel_transcript	Novel_transcript	na	na	3.26	na
yesO.1076	CDS	yesO	BSU_06970	Utilization of pectin, Membrane proteins, Uptake of carbon sources	3.23	na
yqkK.3552	CDS	yqkK	BSU_23540	Ribosome quality control and ribosome rescue	3.23	na
argJ_argB.1660	intergenic_UTR	argJ_argB	BSU_11200	Biosynthesis/ acquisition of arginine	3.2	na
yqcK_arsR.3890	intergenic_UTR	yqcK_arsR	BSU_25800	Sporulation proteins/ other, Skin element, Resistance against toxic metals	-3.18	na
yopY.3118	CDS	yopY	BSU_20720	SP-beta prophage	-3.15	na
sspG.4937	CDS	sspG	BSU_32640	Small acid-soluble spore proteins	3.13	na
xkdP_xkdQ.1896	intergenic_UTR	xkdP_xkdQ	BSU_12690	PBSX prophage	-3.11	na
yczK.418	CDS	yczK	BSU_02619	Proteins of unknown function	-3.1	na
S923.3700	S_feature	S923	new_2549645_2549774	na	3.07	na
yqaN.3948	CDS	yqaN	BSU_26250	Skin element, Newly identified sporulation proteins (based on transcription profiling)	3.06	na
YP_009513947.765	intergenic_UTR	YP_009513947	na	na	3.0	na
S779.3109	S_feature	S779	new_2198766_2198847_c	na	2.97	na
yojW.3027	CDS	yojW	BSU_19999	SP-beta prophage	2.96	na
yosD.3052	CDS	yosD	BSU_20160	SP-beta prophage	-2.95	na
yoqR.3097	CDS	yoqR	BSU_20540	SP-beta prophage	-2.95	na
S993.3990	S_feature	S993	new_2713803_2713911_c	na	2.94	na
cotJA.1067	CDS	cotJA	BSU_06890	Not yet assigned	2.93	na
ssuC.1322	CDS	ssuC	BSU_08850	Sulfur metabolism, Membrane proteins, Uptake of ions, sulfur metabolism/ general	2.93	na
S1087.4366	sRNA_independent	S1087	new_2950025_2950153_c	na	2.92	na
yddF.777	CDS	yddF	BSU_04950	ICEBs1, Proteins of unknown function	2.92	na
yqbS.3914	CDS	yqbS	BSU_25990	Skin element	2.92	na
YP_009513969.3227	CDS	YP_009513969	na	na	-2.85	na
xkdS.1900	CDS	xkdS	BSU_12720	PBSX prophage	-2.8	na
Novel_transcript.4353	Novel_transcript	Novel_transcript	na	na	-2.69	na
S246.1070	S_feature	S246	new_756987_757065	na	-2.69	na
S1179.4665	S_feature	S1179	new_3159185_3159752	na	-2.69	na
yhbE_yhbF.1337	intergenic_UTR	yhbE_yhbF	BSU_08950	Flagellar proteins	-2.69	na
ynfE.2740	CDS	ynfE	BSU_18140	Newly identified sporulation proteins (based on transcription profiling), Phosphorylation on a Tyr residue	-2.68	na
S776.3094	S_feature	S776	new_2193662_2194052_c	na	2.66	na
S384.1593	S_feature	S384	new_1151069_1151165_c	na	-2.65	na
S387.1601	S_feature	S387	new_1157170_1157236	na	2.64	na
sprB.3002	CDS	sprB	BSU_19820	Excision of prophages, Sporulation proteins/ other, SP-beta prophage	2.62	na
S764.3023	S_feature	S764	new_2157233_2157340_c	na	2.61	na
iolF_iolE.5995	intergenic_UTR	iolF_iolE	BSU_39710	Utilization of inositol, Membrane proteins, Carbohydrate transporter	2.61	na
ydzH.856	CDS	ydzH	BSU_05520	Proteins of unknown function, Newly identified sporulation proteins (based on transcription profiling)	2.61	na
xkdR_xkdS.1899	intergenic_UTR	xkdR_xkdS	BSU_12710	PBSX prophage	-2.61	na
spoIIIAD.3675	CDS	spoIIIAD	BSU_24400	Protein secretion, Sporulation proteins/ other, Membrane proteins	2.6	na
S800.3183	S_feature	S800	new_2225995_2226059	na	2.58	na
phyC.2999	CDS	phyC	BSU_19800	Phosphate metabolism, Secreted proteins	-2.55	na
S347.1475	S_feature	S347	new_1071489_1071740	na	-2.53	na
sscB.1476	CDS	sscB	BSU_09959	na	-2.53	na
yusS.4984	CDS	yusS	BSU_32910	Poorly characterized/ putative enzymes	2.51	na
S1398.5491	S_feature	S1398	new_3740032_3740104_c	na	2.5	na
xkdI_xkdJ.1882	intergenic_UTR	xkdI_xkdJ	BSU_12630	PBSX prophage	-2.5	na
S201.888	S_feature	S201	new_621545_621613_c	na	2.46	na
Novel_transcript.5929	Novel_transcript	Novel_transcript	na	na	2.46	na
sspC.3020	CDS	sspC	BSU_19950	Small acid-soluble spore proteins, SP-beta prophage	-2.45	na
S1387.5452	sRNA_independent	S1387	new_3717098_3717211_c	na	-2.43	na
cmoO.4444	CDS	cmoO	BSU_29330	Conversion of S-methyl cysteine to cysteine	-2.4	na
S402.1680	S_feature	S402	new_1211286_1211370	na	-2.4	na
sacB@leader@RNA.5203	sRNA_independent	sacB@leader@RNA	new_3535821_3536011	na	-2.39	na
yvrJ.5032	CDS	yvrJ	BSU_33239	Acid stress proteins (controlled by YvrI-YvrHa)	2.38	na
xkzA.1903	CDS	xkzA	BSU_12749	PBSX prophage	-2.38	na
S1083.4345	S_feature	S1083	new_2931889_2933301_c	na	2.37	na
S412.1711	S_feature	S412	new_1229759_1229848	na	2.36	na
yrkJ.3983	CDS	yrkJ	BSU_26490	Membrane proteins, Other transporters	-2.36	na
YP_009514001.4796	CDS	YP_009514001	na	na	2.35	na
S261.1151	sRNA_independent	S261	new_827843_827923	na	2.35	na
cotE.2556	CDS	cotE	BSU_17030	Class II	-2.32	na
ydgA.865	CDS	ydgA	BSU_05560	Sporulation proteins/ other	2.31	na
yesY.1086	CDS	yesY	BSU_07070	Utilization of pectin	-2.3	na
exuT.1843	CDS	exuT	BSU_12360	Utilization of hexuronate, Sporulation proteins/ other, Membrane proteins, Carbohydrate transporter	2.29	na
S761.3008	S_feature	S761	new_2153357_2153439_c	na	2.28	na
YP_009513981.3956	CDS	YP_009513981	na	na	2.27	na
yorZ.3058	CDS	yorZ	BSU_20200	SP-beta prophage	-2.27	na
rmgP.4566	CDS	rmgP	BSU_30135	Membrane proteins, Uptake of carbon sources, Utilization of pectin	2.24	na
S222.967	sRNA_independent	S222	new_676139_676441	na	2.24	na
S1465.5744	sRNA_5UTR	S1465	new_3905066_3905130_c	na	2.23	na
cmoI_cmoO.4443	intergenic_UTR	cmoI_cmoO	BSU_29320	Conversion of S-methyl cysteine to cysteine	-2.22	na
S394.1621	S_feature	S394	new_1171643_1171754_c	na	2.2	na
xkdE_xkdF.1875	intergenic_UTR	xkdE_xkdF	BSU_12590	PBSX prophage	-2.2	na
treP_treA.1187	intergenic_UTR	treP_treA	BSU_07800	Utilization of trehalose, Membrane proteins, Sugar specific PTS proteins, Phosphorylation on a Cys residue	-2.2	na
tcyM_tcyL.4447	intergenic_UTR	tcyM_tcyL	BSU_29350	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids	2.2	na
S1.1	S_feature	S1	new_1_148	na	2.19	na
xkdJ.1883	CDS	xkdJ	BSU_12640	PBSX prophage, Efp-dependent proteins	-2.19	0.0983919135885372
S314.1341	S_feature	S314	new_975132_975230	na	2.19	na
tcyJ_snaA.4453	intergenic_UTR	tcyJ_snaA	BSU_29380	Biosynthesis/ acquisition of cysteine, Membrane proteins, Uptake of amino acids	2.19	na
S424.1759	S_feature	S424	new_1253253_1253384	na	2.17	na
gutB_gutP.956	intergenic_UTR	gutB_gutP	BSU_06150	Utilization of glucitol	-2.17	na
ypqA.3361	CDS	ypqA	BSU_22240	Sporulation proteins/ other	-2.16	na
blyA.3228	CDS	blyA	BSU_21410	Autolysis, SP-beta prophage, Secreted proteins	-2.16	na
araD.4361	CDS	araD	BSU_28780	Utilization of arabinan/ arabinose/ arabitol	-2.16	na
yndA.2667	CDS	yndA	BSU_17720	Sporulation proteins/ other	2.15	na
S770.3055	S_feature	S770	new_2169677_2170029_c	na	-2.13	na
