pyRAP_Gene	feature	Gene_base	locus	GO_terms	log2foldchange	padj
S1079.4317	sRNA_independent	S1079	new_2915149_2915261_c	na	-2.15	na
S94.395	S_feature	S94	new_267772_267889	na	2.11	na
ybcC_ybcF.308	intergenic_UTR	ybcC_ybcF	BSU_01845	Prophage 1, Acquisition of bicarbonate, Uptake of other small ions	-2.11	0.240604540094433
Novel_transcript.5929	Novel_transcript	Novel_transcript	na	na	-2.1	na
spoIIIAF.3673	CDS	spoIIIAF	BSU_24380	Protein secretion, Sporulation proteins/ other, Membrane proteins	2.09	na
S563.2293	sRNA_independent	S563	new_1603712_1603778	na	2.08	na
S343.1449	S_feature	S343	new_1053254_1053359_c	na	2.07	na
rhgQ.1078	CDS	rhgQ	BSU_06990	Utilization of pectin, Membrane proteins, Uptake of carbon sources	-2.07	na
ybcH.311	CDS	ybcH	BSU_01870	Prophage 1, Proteins of unknown function	-2.07	0.21010327043738
fadA_fadN.4971	intergenic_UTR	fadA_fadN	BSU_32830	Utilization of fatty acids	2.07	na
S1227.4831	S_feature	S1227	new_3276604_3276710	na	2.06	na
yddA.772	CDS	yddA	BSU_04900	ICEBs1, Proteins of unknown function	2.06	na
gmuA_gmuC.899	intergenic_UTR	gmuA_gmuC	BSU_05820	Utilization of glucomannan, Sugar specific PTS proteins, Phosphorylation on a His residue	2.03	na
S724.2878	S_feature	S724	new_2075780_2076111	na	2.03	na
yusN.4979	CDS	yusN	BSU_32860	Sporulation proteins/ other	-2.02	na
sspI.4344	CDS	sspI	BSU_28660	Small acid-soluble spore proteins	-2.01	na
S1179.4665	S_feature	S1179	new_3159185_3159752	na	2.0	na
ydzX.984	CDS	ydzX	BSU_06319	Proteins of unknown function	1.99	na
S1387.5452	sRNA_independent	S1387	new_3717098_3717211_c	na	-1.98	na
ybcF_ybcH.310	intergenic_UTR	ybcF_ybcH	BSU_01860	Prophage 1, Poorly characterized/ putative enzymes, Acquisition of bicarbonate	-1.98	0.220130186333195
gmuC_gmuD.901	intergenic_UTR	gmuC_gmuD	BSU_05830	Utilization of glucomannan, Sugar specific PTS proteins, Efp-dependent proteins	1.98	na
S842.3364	S_feature	S842	new_2338392_2338537	na	-1.97	na
ykoL.1988	CDS	ykoL	BSU_13330	Proteins of unknown function	1.96	na
ybcF.309	CDS	ybcF	BSU_01860	Prophage 1, Poorly characterized/ putative enzymes, Acquisition of bicarbonate	-1.95	0.240604540094433
ybcH_ybcI.312	intergenic_UTR	ybcH_ybcI	BSU_01870	Prophage 1, Proteins of unknown function	-1.95	0.266505069770312
yddI.780	CDS	yddI	BSU_04980	ICEBs1, Membrane proteins, Proteins of unknown function	1.94	na
sspN.2723	CDS	sspN	BSU_18020	Small acid-soluble spore proteins	1.94	na
snaA.4454	CDS	snaA	BSU_29390	Conversion of S-methyl cysteine to cysteine	-1.93	na
yqzO.3949	CDS	yqzO	BSU_26259	Skin element, Newly identified sporulation proteins (based on transcription profiling)	-1.93	na
cgeC.2996	CDS	cgeC	BSU_19770	Not yet assigned	1.92	na
ybcC.307	CDS	ybcC	BSU_01845	Prophage 1, Acquisition of bicarbonate, Uptake of other small ions	-1.92	0.284629011157131
ynzL.2722	CDS	ynzL	BSU_18019	Newly identified sporulation proteins (based on transcription profiling)	1.92	na
ldeG.2752	CDS	ldeG	BSU_18230	Utilization of branched-chain amino acids, Sporulation proteins/ other	1.9	na
yomE.3224	CDS	yomE	BSU_21390	SP-beta prophage	1.89	na
S466.1948	S_feature	S466	new_1372636_1372742	na	-1.89	na
Novel_transcript.123	Novel_transcript	Novel_transcript	na	na	-1.88	na
cotM.2714	CDS	cotM	BSU_17970	Class II	1.88	na
YP_009513961.2758	CDS	YP_009513961	na	na	1.87	na
S646.2662	S_feature	S646	new_1904268_1904392_c	na	1.87	na
sspC.3020	CDS	sspC	BSU_19950	Small acid-soluble spore proteins, SP-beta prophage	-1.85	na
ybcI.313	CDS	ybcI	BSU_01880	Prophage 1, Proteins of unknown function	-1.85	0.266505069770312
S326.1397	sRNA_independent	S326	new_1013861_1013971	na	-1.83	na
sprB.3002	CDS	sprB	BSU_19820	Excision of prophages, Sporulation proteins/ other, SP-beta prophage	-1.81	na
S889.3542	S_feature	S889	new_2445036_2445093_c	na	-1.8	na
S841.3362	S_feature	S841	new_2337997_2338147	na	1.8	na
ribE.3512	CDS	ribE	BSU_23270	Biosynthesis/ acquisition of riboflavin/ FAD	-1.78	0.0633154539322957
S222.967	sRNA_independent	S222	new_676139_676441	na	1.78	na
Novel_transcript.4311	Novel_transcript	Novel_transcript	na	na	1.77	na
yokU.2984	CDS	yokU	BSU_19689	Sporulation proteins/ other	-1.74	na
scoA.5883	CDS	scoA	BSU_38990	Utilization of fatty acids, Sporulation proteins/ other	1.73	na
sspO.2716	CDS	sspO	BSU_17990	Small acid-soluble spore proteins	1.72	na
yqaI.3955	CDS	yqaI	BSU_26300	Skin element	-1.71	na
ndhF_ybcC.306	intergenic_UTR	ndhF_ybcC	BSU_01830	Prophage 1, Membrane proteins, Acquisition of bicarbonate, Uptake of other small ions	-1.7	0.499722208567548
S262.1158	S_feature	S262	new_834310_834382	na	1.69	na
yozX.2855	CDS	yozX	BSU_18899	Proteins of unknown function	1.69	na
S388.1603	sRNA_independent	S388	new_1159082_1159149	na	1.68	na
yomQ.3208	CDS	yomQ	BSU_21260	SP-beta prophage, Efp-dependent proteins	-1.68	na
YP_009513959.2666	CDS	YP_009513959	na	na	1.65	na
yqcD.3909	CDS	yqcD	BSU_25940	Skin element	1.63	na
iolI_iolH.5989	intergenic_UTR	iolI_iolH	BSU_39680	Utilization of inositol	-1.63	na
yobHm.2862	pseudogene	yobHm	BSU_18940	DNA repair/ recombination/ based on similarity	1.63	na
ndhF.305	CDS	ndhF	BSU_01830	Prophage 1, Membrane proteins, Acquisition of bicarbonate, Uptake of other small ions	-1.61	0.511245042502211
dacF.3543	CDS	dacF	BSU_23480	Penicillin-binding proteins, Sporulation proteins/ other, Secreted proteins	-1.6	na
gmuA.898	CDS	gmuA	BSU_05820	Utilization of glucomannan, Sugar specific PTS proteins, Phosphorylation on a His residue	1.6	na
ribD.3513	CDS	ribD	BSU_23280	Biosynthesis/ acquisition of riboflavin/ FAD	-1.59	0.0709170838555758
S1397.5485	S_feature	S1397	new_3733968_3734142_c	na	1.58	na
ytcQ_ytcP.4569	intergenic_UTR	ytcQ_ytcP	BSU_30160	Membrane proteins, Uptake of carbon sources, Utilization of pectin	-1.58	na
S28.74	S_feature	S28	new_51558_51679	na	1.58	na
S1049.4180	S_feature	S1049	new_2831121_2831885	na	1.57	na
S1405.5509	S_feature	S1405	new_3748336_3748420_c	na	1.57	na
fldN.2119	CDS	fldN	BSU_14150	Electron transport/ other	1.56	na
xkzA_xkdV.1904	intergenic_UTR	xkzA_xkdV	BSU_12749	PBSX prophage	-1.56	na
Novel_transcript.4353	Novel_transcript	Novel_transcript	na	na	-1.55	na
S923.3700	S_feature	S923	new_2549645_2549774	na	1.55	na
S650.2671	S_feature	S650	new_1907334_1907493	na	1.53	na
yqzN.3927	CDS	yqzN	BSU_26089	Skin element	-1.52	na
S698.2815	S_feature	S698	new_2037498_2037600_c	na	1.52	na
yxeD.5978	CDS	yxeD	BSU_39590	Sporulation proteins/ other	1.52	na
iolJ_iolI.5987	intergenic_UTR	iolJ_iolI	BSU_39670	Utilization of inositol	1.51	na
S763.3022	S_feature	S763	new_2157111_2157231_c	na	1.51	na
S501.2061	S_feature	S501	new_1447893_1448237_c	na	1.5	na
S402.1680	S_feature	S402	new_1211286_1211370	na	-1.48	na
yesK.1072	CDS	yesK	BSU_06930	Sporulation proteins/ other, Membrane proteins	-1.47	na
Novel_transcript.5062	Novel_transcript	Novel_transcript	na	na	1.47	na
pghL.2685	CDS	pghL	BSU_17820	Sporulation proteins/ other, Membrane proteins, Capsule biosynthesis and degradation	1.46	na
cotZ.1745	CDS	cotZ	BSU_11740	Class III	1.45	na
gmuB.897	CDS	gmuB	BSU_05810	Utilization of glucomannan, Sugar specific PTS proteins, Phosphorylation on a Cys residue	1.45	na
S538.2212	S_feature	S538	new_1549384_1549464	na	1.44	na
yutG.4889	CDS	yutG	BSU_32280	Newly identified sporulation proteins (based on transcription profiling)	1.44	na
S764.3023	S_feature	S764	new_2157233_2157340_c	na	1.43	na
S1505.5896	S_feature	S1505	new_4010329_4010403	na	-1.43	na
S483.2011	S_feature	S483	new_1417493_1417560	na	-1.43	na
ssuB.1320	CDS	ssuB	BSU_08830	Sulfur metabolism, Membrane proteins, Uptake of ions, sulfur metabolism/ general	1.42	na
yosF.3050	CDS	yosF	BSU_20140	SP-beta prophage	1.42	na
abnA.4365	CDS	abnA	BSU_28810	Utilization of arabinan/ arabinose/ arabitol, Secreted proteins	-1.42	na
S1188.4702	S_feature	S1188	new_3194349_3194635	na	-1.42	na
licA.5824	CDS	licA	BSU_38570	Utilization of other polymeric carbohydrates, Sugar specific PTS proteins, Phosphorylation on a His residue	-1.42	na
yusR.4983	CDS	yusR	BSU_32900	Poorly characterized/ putative enzymes	-1.41	na
spoVAEB.3534	CDS	spoVAEB	BSU_23402	Additional germination proteins	1.41	na
yesU.1082	CDS	yesU	BSU_07030	Proteins of unknown function	-1.4	na
rgpA.2190	CDS	rgpA	BSU_14629	Biosynthesis/ acquisition of arginine, Utilization of arginine/ ornithine, Regulatory RNAs	-1.4	na
rhgT.1081	CDS	rhgT	BSU_07020	Utilization of pectin	-1.4	na
glnP.4142	CDS	glnP	BSU_27460	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Utilization of glutamine/ glutamate, Sporulation proteins/ other, Membrane proteins, Uptake of amino acids	-1.39	na
S1444.5629	sRNA_independent	S1444	new_3816500_3816558_c	na	1.39	na
S877.3490	sRNA_independent	S877	new_2415264_2415371	na	1.39	na
S774.3087	S_feature	S774	new_2190786_2190883_c	na	1.38	na
bglH_bglP.5927	intergenic_UTR	bglH_bglP	BSU_39260	Utilization of beta-glucosides	-1.38	na
S261.1151	sRNA_independent	S261	new_827843_827923	na	1.38	na
yqhV.3680	CDS	yqhV	BSU_24440	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	1.38	na
licA_licC.5825	intergenic_UTR	licA_licC	BSU_38570	Utilization of other polymeric carbohydrates, Sugar specific PTS proteins, Phosphorylation on a His residue	-1.37	na
S102.442	sRNA_independent	S102	new_302355_302434	na	-1.37	na
S193.858	S_feature	S193	new_599509_599874_c	na	1.37	na
lplA.1089	CDS	lplA	BSU_07100	Membrane proteins, Unknown ABC transporters	1.37	na
yozL.2863	CDS	yozL	BSU_18950	DNA repair/ recombination/ based on similarity	1.37	na
cdoA.4701	CDS	cdoA	BSU_31140	Poorly characterized/ putative enzymes, Newly identified sporulation proteins (based on transcription profiling)	1.36	na
Novel_transcript.3884	Novel_transcript	Novel_transcript	na	na	-1.36	na
yteV.4561	CDS	yteV	BSU_30080	Sporulation proteins/ other	-1.35	na
S1562.6126	S_feature	S1562	new_4167624_4168153	na	1.35	na
spoIIP.3845	CDS	spoIIP	BSU_25530	Cell wall/ other, Sporulation proteins/ other, Membrane proteins, Efp-dependent proteins	1.35	na
YP_009513947.765	intergenic_UTR	YP_009513947	na	na	1.35	na
ydhUc_ydhU/2.910	pseudogene	ydhUc_ydhU/2	BSU_05890	Resistance against oxidative and electrophile stress/ based on similarity, Pseudogenes	1.34	na
sspM.3368	CDS	sspM	BSU_22290	Small acid-soluble spore proteins	1.34	na
S776.3094	S_feature	S776	new_2193662_2194052_c	na	-1.34	na
yoqN.3101	CDS	yoqN	BSU_20570	SP-beta prophage	-1.34	na
bhlA.3229	CDS	bhlA	BSU_21420	SP-beta prophage	-1.32	na
ybeF.349	CDS	ybeF	BSU_02150	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	1.31	na
S105.458	sRNA_independent	S105	new_311859_312061	na	-1.31	na
sacB@leader@RNA.5203	sRNA_independent	sacB@leader@RNA	new_3535821_3536011	na	-1.31	na
lplD.1092	CDS	lplD	BSU_07130	Utilization of pectin, Newly identified sporulation proteins (based on transcription profiling)	1.31	na
yfiH.1248	CDS	yfiH	BSU_08270	Proteins of unknown function	-1.3	na
S503.2070	sRNA_independent	S503	new_1454795_1455013_c	na	1.29	na
yorX.3060	CDS	yorX	BSU_20220	SP-beta prophage	-1.28	na
S1563_mswM.6129	sRNA_5UTR	S1563_mswM	new_4169613_4169943_c	na	1.28	na
manP.1793	CDS	manP	BSU_12010	Utilization of mannose, Control of PRD-type regulators, Membrane proteins, Sugar specific PTS proteins, Trigger enzymes of the PTS that control the activity of PRD-containing transcription factors, Phosphorylation on a Cys residue, Phosphorylation on a His residue, Phosphorylation on a Ser residue	1.28	na
cotI.4669	CDS	cotI	BSU_30920	Not yet assigned	1.27	na
yfmN.1127	CDS	yfmN	BSU_07410	Proteins of unknown function	-1.27	na
Novel_transcript.1126	Novel_transcript	Novel_transcript	na	na	1.26	na
yomY.3199	CDS	yomY	BSU_21180	SP-beta prophage	1.26	na
yesY.1086	CDS	yesY	BSU_07070	Utilization of pectin	-1.26	na
yoqU.3093	CDS	yoqU	BSU_20510	SP-beta prophage	1.26	na
yqcK_arsR.3890	intergenic_UTR	yqcK_arsR	BSU_25800	Sporulation proteins/ other, Skin element, Resistance against toxic metals	-1.26	na
ypqA.3361	CDS	ypqA	BSU_22240	Sporulation proteins/ other	1.25	na
yezD.1099	CDS	yezD	BSU_07190	Proteins of unknown function	1.25	na
ykzK.1866	CDS	ykzK	BSU_12539	PBSX prophage	1.25	na
yoyF.2980	CDS	yoyF	BSU_19669	Newly identified sporulation proteins (based on transcription profiling)	-1.25	na
Novel_transcript.1215	Novel_transcript	Novel_transcript	na	na	1.25	na
S29.76	S_feature	S29	new_52649_52719	na	-1.24	na
S423.1755	sRNA_independent	S423	new_1252566_1252752	na	-1.24	na
S425.1761	sRNA_independent	S425	new_1253669_1254769	na	-1.24	na
S186.830	sRNA_5UTR	S186	new_579354_579540	na	1.24	na
mmgC.3640	CDS	mmgC	BSU_24150	Sporulation proteins/ other, Utilization of branched-chain amino acids	1.23	na
yisN.1600	CDS	yisN	BSU_10780	Newly identified sporulation proteins (based on transcription profiling)	1.22	na
ykuO.2120	CDS	ykuO	BSU_14160	Proteins of unknown function	1.22	na
S574.2371	sRNA_independent	S574	new_1655586_1655958	na	1.22	na
S1001.4007	sRNA_independent	S1001	new_2724871_2724954_c	na	-1.22	na
Novel_transcript.4873	Novel_transcript	Novel_transcript	na	na	-1.22	na
yxeJ_yxeI.5969	CDS	yxeJ_yxeI	BSU_39530	Proteins of unknown function	-1.22	na
YP_009514009.5555	CDS	YP_009514009	na	na	1.21	na
S1016.4059	sRNA_independent	S1016	new_2755836_2755986	na	-1.21	na
yosA.3056	CDS	yosA	BSU_20190	SP-beta prophage	1.21	na
S478.1994	S_feature	S478	new_1401697_1401771	na	-1.21	na
cmpA.751	CDS	cmpA	G8J2-20	Not yet assigned	-1.2	na
S1317.5215	S_feature	S1317	new_3545605_3545858	na	-1.2	na
yrdR.4002	CDS	yrdR	BSU_26620	Membrane proteins, Proteins of unknown function	1.2	na
yesO.1076	CDS	yesO	BSU_06970	Utilization of pectin, Membrane proteins, Uptake of carbon sources	1.18	na
yjgB.1814	CDS	yjgB	BSU_12150	General stress proteins (controlled by SigB)	-1.17	na
yjaV.1671	CDS	yjaV	BSU_11290	Sporulation proteins/ other	1.17	na
yrdD/2.4020	CDS	yrdD/2	BSU_26749	Pseudogenes	-1.17	na
S384.1593	S_feature	S384	new_1151069_1151165_c	na	-1.17	na
S1331.5263	S_feature	S1331	new_3582781_3582910_c	na	-1.16	na
yojW.3027	CDS	yojW	BSU_19999	SP-beta prophage	1.15	na
gerPB.1586	CDS	gerPB	BSU_10710	Additional germination proteins	-1.15	na
ydcT.771	CDS	ydcT	BSU_04890	ICEBs1, Proteins of unknown function	1.14	na
polYB.3576	CDS	polYB	BSU_23710	DNA repair/ recombination, Other proteins	1.14	na
yjmC.1839	CDS	yjmC	BSU_12320	Utilization of hexuronate, Sporulation proteins/ other	-1.13	na
yopX.3119	CDS	yopX	BSU_20730	SP-beta prophage	-1.13	na
ctaC_ctaD.2226	intergenic_UTR	ctaC_ctaD	BSU_14890	Terminal oxidases, Membrane proteins	1.12	na
yoyK.3252	pseudogene	yoyK	BSU_21598	SP-beta prophage, Pseudogenes	-1.12	na
usd.5511	CDS	usd	BSU_36430	Sporulation proteins/ other	-1.11	na
mmgD.3639	CDS	mmgD	BSU_24140	Sporulation proteins/ other, Utilization of branched-chain amino acids	-1.1	na
yfkS.1183	CDS	yfkS	BSU_07770	Germination/ based on similarity, General stress proteins (controlled by SigB), Resistance against oxidative and electrophile stress, Membrane proteins	-1.1	na
yotK.3007	CDS	yotK	BSU_19850	SP-beta prophage	1.1	na
yqxH.3906	CDS	yqxH	BSU_25910	Skin element	1.09	na
S1265.4975	S_feature	S1265	new_3372716_3373742	na	-1.09	na
S675.2738	S_feature	S675	new_1940412_1941158_c	na	1.09	na
yjzK.1756	CDS	yjzK	BSU_11799	Proteins of unknown function, Newly identified sporulation proteins (based on transcription profiling)	-1.08	na
S1083.4345	S_feature	S1083	new_2931889_2933301_c	na	1.08	na
yomS.3206	CDS	yomS	BSU_21240	SP-beta prophage	-1.08	na
Novel_transcript.873	Novel_transcript	Novel_transcript	na	na	-1.08	na
yorY.3059	CDS	yorY	BSU_20210	SP-beta prophage	-1.07	na
ydhU/2.911	CDS	ydhU/2	BSU_05899	Pseudogenes	1.07	na
yodT.2990	CDS	yodT	BSU_19740	Sporulation proteins/ other, Poorly characterized/ putative enzymes, Efp-dependent proteins	1.07	na
yczK.418	CDS	yczK	BSU_02619	Proteins of unknown function	-1.07	na
yonP.3178	CDS	yonP	BSU_21030	SP-beta prophage	1.06	na
yqzG.3712	CDS	yqzG	BSU_24650	Sporulation proteins/ other	1.06	na
yosV.3026	CDS	yosV	BSU_19990	SP-beta prophage	1.06	na
ldeJ.2756	CDS	ldeJ	BSU_18260	Utilization of branched-chain amino acids, Sporulation proteins/ other	-1.06	na
cotU.2654	CDS	cotU	BSU_17670	Class VI	1.05	na
pucB.4919	CDS	pucB	BSU_32500	Utilization of nucleotides	1.05	na
acoR_sspH.1225	intergenic_UTR	acoR_sspH	BSU_08100	Utilization of acetoin, Transcription factors/ other	-1.05	na
S111.498	sRNA_independent	S111	new_339807_339955_c	na	1.04	na
conD.775	CDS	conD	BSU_04930	ICEBs1, Membrane proteins	1.04	na
S400.1670	S_feature	S400	new_1205658_1206260_c	na	1.04	na
S980.3943	sRNA_independent	S980	new_2691497_2692644_c	na	-1.03	na
S1115.4455	sRNA_independent	S1115	new_3008846_3008937	na	1.03	na
spoIIIAB.3677	CDS	spoIIIAB	BSU_24420	Protein secretion, Sporulation proteins/ other, Membrane proteins	-1.03	na
yomO.3210	CDS	yomO	BSU_21280	SP-beta prophage	1.03	na
S624.2613	S_feature	S624	new_1874062_1874202	na	1.03	na
S881.3514	sRNA_independent	S881	new_2431344_2431472_c	na	-1.03	0.344634837793568
gerAB.5010	CDS	gerAB	BSU_33060	Membrane proteins, Germinant receptors, APC superfamily	1.02	na
lplB.1090	CDS	lplB	BSU_07110	Membrane proteins, Unknown ABC transporters	1.02	na
S491.2039	sRNA_independent	S491	new_1435383_1435605_c	na	1.02	na
yosK.3045	CDS	yosK	BSU_20090	SP-beta prophage	1.01	na
ylbD.2237	CDS	ylbD	BSU_14970	Class V	-1.01	na
S779.3109	S_feature	S779	new_2198766_2198847_c	na	1.01	na
S334.1425	S_feature	S334	new_1038543_1038616	na	-1.0	na
yhaL.1472	CDS	yhaL	BSU_09940	Sporulation proteins/ other, Membrane proteins	1.0	na
cmoI.4442	CDS	cmoI	BSU_29320	Conversion of S-methyl cysteine to cysteine	0.99	na
coaA_dsdA.3583	intergenic_UTR	coaA_dsdA	BSU_23760	Biosynthesis of coenzyme A	0.99	na
yosG.3049	CDS	yosG	BSU_20130	SP-beta prophage	0.99	na
S446.1817	S_feature	S446	new_1289139_1289257	na	-0.99	na
ybeF_ybfA.350	intergenic_UTR	ybeF_ybfA	BSU_02150	Newly identified sporulation proteins (based on transcription profiling), Membrane proteins	0.99	na
Novel_transcript.3954	Novel_transcript	Novel_transcript	na	na	-0.99	na
Novel_transcript.4505	Novel_transcript	Novel_transcript	na	na	0.99	na
lgeHB.2753	CDS	lgeHB	BSU_18239	Utilization of branched-chain amino acids, Sporulation proteins/ other	0.98	na
glnQ.4139	CDS	glnQ	BSU_27430	Biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation, Utilization of glutamine/ glutamate, Sporulation proteins/ other, Membrane proteins, Uptake of amino acids	-0.98	na
S62.269	S_feature	S62	new_159149_159778_c	na	0.98	na
bltD.3999	CDS	bltD	BSU_26600	Metabolism of polyamines	0.98	na
yhcD.1352	CDS	yhcD	BSU_09040	Proteins of unknown function	-0.98	na
ytcC.4664	CDS	ytcC	BSU_30880	Sporulation proteins/ other, Efp-dependent proteins	0.98	na
